Order_ID,Order_Date,Customer_ID,Product,category,Quantity,Price,Revenue,Profit,Payment Method,Discount
O995,06-11-2027,C985,Monitor,Electronics,2,12000,24000,12000,Cash,0
O996,07-11-2027,C986,Chair,Furniture,1,6000,6000,0,Cash,0.05
O997,08-11-2027,C987, AC,Electronics,1,40000,40000,0,Cash,0
O998,09-11-2027,C988,Mixer Grinder,Home Appliance,3,5000,15000,10000,Credit,0.1
O999,10-11-2027,C989,Laptop,Electronics,1,50000,50000,0,Cash,0
O1000,11-11-2027,C990,Sofa,Furniture,3,30000,90000,60000,Cash,0.05
O1001,12-11-2027,C991,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1002,13-11-2027,C992,Mobile,Electronics,2,20000,40000,20000,Credit,0
O1003,14-11-2027,C993,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1004,15-11-2027,C994,AC ,Electronics,4,40000,160000,120000,Cash,0.15
O1005,16-11-2027,C995,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1006,17-11-2027,C996,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1007,18-11-2027,C997,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.1
O1008,19-11-2027,C998,Chair,Furniture,3,6000,18000,12000,Credit,0
O1009,20-11-2027,C999,Mobile,Electronics,2,20000,40000,20000,Credit,0.05
O1010,21-11-2027,C1000,AC,Electronics,1,40000,40000,0,Cash,0
O1011,22-11-2027,C1001,Printer,Electronics,4,8000,32000,24000,Cash,0
O1012,23-11-2027,C1002,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.1
O1013,24-11-2027,C1003,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O1014,25-11-2027,C1004,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0.05
O1015,26-11-2027,C1005,Laptop,Electronics,3,50000,150000,100000,Cash,0
O1016,27-11-2027,C1006,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1017,28-11-2027,C1007,Mobile,Electronics,5,20000,100000,80000,Cash,0
O1018,29-11-2027,C1008,Table,Furniture,1,25000,25000,0,Credit,0.1
O1019,30-11-2027,C1009,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0
O1020,01-12-2027,C1010,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1021,02-12-2027,C1011,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1022,03-12-2027,C1012,Chair,Furniture,1,60000,60000,0,Cash,0
O1023,04-12-2027,C1013,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0
O1024,05-12-2027,C1014,AC,Electronics,2,40000,80000,40000,Credit,0.15
O1025,06-12-2027,C1015,Mobile,Electronics,5,20000,100000,80000,Cash,0.05
O1026,07-12-2027,C1016,Printer,Electronics,1,8000,8000,0,Cash,0
O1027,08-12-2027,C1017,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.1
O1028,09-12-2027,C1018,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O1029,10-12-2027,C1019,Electric Kettle,Home Appliance,5,1800,9000,7200,Cash,0.05
O1030,11-12-2027,C1020, AC,Electronics,1,40000,40000,0,Cash,0
O1031,12-12-2027,C1021,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1032,13-12-2027,C1022,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1033,14-12-2027,C1023,Ceiling Fan,Home Appliance,3,25000,75000,50000,Cash,0
O1034,15-12-2027,C1024,Chair,Furniture,1,60000,60000,0,Cash,0.05
O1035,16-12-2027,C1025,Monitor,Electronics,4,12000,48000,36000,Credit,0
O1036,17-12-2027,C1026,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0.05
O1037,18-12-2027,C1027,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1038,19-12-2027,C1028,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O1039,20-12-2027,C1029,Ceiling Fan,Home Appliance,3,25000,75000,50000,Credit,0
O1040,21-12-2027,C1030,Printer,Electronics,1,8000,8000,0,Cash,0.15
O1041,22-12-2027,C1031,AC ,Electronics,4,40000,160000,120000,Cash,0.05
O1042,23-12-2027,C1032,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1043,24-12-2027,C1033,Mobile,Electronics,2,20000,40000,20000,Cash,0.1
O1044,25-12-2027,C1034, Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O1045,26-12-2027,C1035, Printer,Electronics,5,8000,40000,32000,Cash,0
O1046,27-12-2027,C1036,Table,Furniture,1,25000,25000,0,Cash,0.15
O1047,28-12-2027,C1037,AC,Electronics,4,40000,160000,120000,Cash,0.05
O1048,29-12-2027,C1038,Sofa,Furniture,2,30000,60000,30000,Credit,0
O1049,30-12-2027,C1039,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1050,31-12-2027,C1040, Chair,Furniture,1,6000,6000,0,Cash,0
O1051,01-01-2028,C1041,Ceiling Fan,Home Appliance,3,2500,7500,5000,Cash,0.05
O1052,02-01-2028,C1042,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1053,03-01-2028,C1043,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1054,04-01-2028,C1044,Printer,Electronics,1,8000,8000,0,Credit,0.1
O1055,05-01-2028,C1045,AC,Electronics,2,50000,100000,50000,Credit,0
O1056,06-01-2028,C1046,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1057,07-01-2028,C1047,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0
O1058,08-01-2028,C1048,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1059,09-01-2028,C1049,Monitor,Electronics,4,12000,48000,36000,Credit,0
O1060,10-01-2028,C1050,Ceiling Fan,Home Appliance,2,25000,50000,25000,Credit,0.1
O1061,11-01-2028,C1051,Sofa,Furniture,1,30000,30000,0,Cash,0
O1062,12-01-2028,C1052,Table,Furniture,1,25000,25000,0,Cash,0.05
O1063,13-01-2028,C1053,AC,Electronics,3,50000,150000,100000,Cash,0.1
O1064,14-01-2028,C1054,Laptop,Electronics,1,50000,50000,0,Credit,0.15
O1065,15-01-2028,C1055,Mobile,Electronics,5,20000,100000,80000,Cash,0.05
O1066,16-01-2028,C1056, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1067,17-01-2028,C1057, Printer,Electronics,2,8000,16000,8000,Cash,0.1
O1068,18-01-2028,C1058,Table,Furniture,1,25000,25000,0,Cash,0
O1069,19-01-2028,C1059,AC,Electronics,1,40000,40000,0,Cash,0.05
O1070,20-01-2028,C1060,Sofa,Furniture,1,30000,30000,0,Credit,0
O1071,21-01-2028,C1061,Monitor,Electronics,4,12000,48000,36000,Cash,0
O1072,22-01-2028,C1062, Chair,Furniture,2,6000,12000,6000,Cash,0.1
O1073,23-01-2028,C1063,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0
O1074,24-01-2028,C1064,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.05
O1075,25-01-2028,C1065,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0
O1076,26-01-2028,C1066,Printer,Electronics,1,8000,8000,0,Cash,0.05
O1077,27-01-2028,C1067,AC,Electronics,4,50000,200000,150000,Cash,0
O1078,28-01-2028,C1068,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1079,29-01-2028,C1069,Laptop,Electronics,2,50000,100000,50000,Cash,0.05
O1080,30-01-2028,C1070,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1081,31-01-2028,C1071, Mixer Grinder,Home Appliance,5,5000,25000,20000,Credit,0
O1082,01-02-2028,C1072, Printer,Electronics,1,8000,8000,0,Cash,0
O1083,02-02-2028,C1073,Table,Furniture,4,25000,100000,75000,Cash,0.15
O1084,03-02-2028,C1074,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1085,04-02-2028,C1075,Sofa,Furniture,1,30000,30000,0,Credit,0
O1086,05-02-2028,C1076,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1087,06-02-2028,C1077, Chair,Furniture,3,6000,18000,12000,Cash,0
O1088,07-02-2028,C1078,Ceiling Fan,Home Appliance,1,2500,2500,0,Credit,0.05
O1089,08-02-2028,C1079,Electric Kettle,Home Appliance,3,1800,5400,3600,Credit,0
O1090,09-02-2028,C1080,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1091,10-02-2028,C1081,Printer,Electronics,2,8000,16000,8000,Cash,0.1
O1092,11-02-2028,C1082,AC,Electronics,1,50000,50000,0,Cash,0
O1093,12-02-2028,C1083,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0.05
O1094,13-02-2028,C1084,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1095,14-02-2028,C1085,Mobile,Electronics,4,20000,80000,60000,Cash,0.05
O1096,15-02-2028,C1086,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1097,16-02-2028,C1087,Ceiling Fan,Home Appliance,3,25000,75000,50000,Cash,0.1
O1098,17-02-2028,C1088,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1099,18-02-2028,C1089,Table,Furniture,1,25000,25000,0,Credit,0.05
O1100,19-02-2028,C1090,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.1
O1101,20-02-2028,C1091,AC,Electronics,2,40000,80000,40000,Cash,0
O1102,21-02-2028,C1092,Chair,Furniture,1,6000,6000,0,Cash,0
O1103,22-02-2028,C1093,Laptop,Electronics,1,50000,50000,0,Credit,0.15
O1104,23-02-2028,C1094,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0.05
O1105,24-02-2028,C1095,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1106,25-02-2028,C1096,Sofa,Furniture,5,30000,150000,120000,Cash,0.1
O1107,26-02-2028,C1097,Chair,Furniture,1,6000,6000,0,Cash,0
O1108,27-02-2028,C1098,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.05
O1109,28-02-2028,C1099,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1110,29-02-2028,C1100,AC,Electronics,1,40000,40000,0,Credit,0
O1111,01-03-2028,C1101,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1112,02-03-2028,C1102,Laptop,Electronics,4,50000,200000,150000,Cash,0
O1113,03-03-2028,C1103,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0.05
O1114,04-03-2028,C1104,Sofa,Furniture,5,30000,150000,120000,Credit,0
O1115,05-03-2028,C1105,Monitor,Electronics,1,12000,12000,0,Cash,0.05
O1116,06-03-2028,C1106,Printer,Electronics,3,8000,24000,16000,Cash,0
O1117,07-03-2028,C1107,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1118,08-03-2028,C1108,Electric Kettle,Home Appliance,5,1800,9000,7200,Cash,0
O1119,09-03-2028,C1109,AC,Electronics,1,40000,40000,0,Credit,0.05
O1120,10-03-2028,C1110,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O1121,11-03-2028,C1111,Chair,Furniture,1,6000,6000,0,Cash,0
O1122,12-03-2028,C1112, AC,Electronics,3,40000,120000,80000,Cash,0
O1123,13-03-2028,C1113,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.15
O1124,14-03-2028,C1114,Laptop,Electronics,4,50000,200000,150000,Cash,0.05
O1125,15-03-2028,C1115,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1126,16-03-2028,C1116,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1127,17-03-2028,C1117,Mobile,Electronics,1,20000,20000,0,Cash,0
O1128,18-03-2028,C1118,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.05
O1129,19-03-2028,C1119,AC ,Electronics,1,40000,40000,0,Credit,0
O1130,20-03-2028,C1120,Mobile,Electronics,4,20000,80000,60000,Credit,0
O1131,21-03-2028,C1121,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O1132,22-03-2028,C1122,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1133,23-03-2028,C1123,Chair,Furniture,1,6000,6000,0,Cash,0.05
O1134,24-03-2028,C1124,Mobile,Electronics,5,20000,100000,80000,Credit,0
O1135,25-03-2028,C1125,AC,Electronics,1,40000,40000,0,Credit,0.05
O1136,26-03-2028,C1126,Printer,Electronics,4,8000,32000,24000,Cash,0
O1137,27-03-2028,C1127,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.1
O1138,28-03-2028,C1128,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1139,29-03-2028,C1129,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0.05
O1140,30-03-2028,C1130,Laptop,Electronics,3,50000,150000,100000,Cash,0.1
O1141,31-03-2028,C1131,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1142,01-04-2028,C1132,Mobile,Electronics,1,20000,20000,0,Cash,0
O1143,02-04-2028,C1133,Table,Furniture,1,25000,25000,0,Cash,0.15
O1144,03-04-2028,C1134,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0.05
O1145,04-04-2028,C1135,Sofa,Furniture,1,30000,30000,0,Credit,0
O1146,05-04-2028,C1136,Monitor,Electronics,4,12000,48000,36000,Cash,0.1
O1147,06-04-2028,C1137,Chair,Furniture,1,60000,60000,0,Cash,0
O1148,07-04-2028,C1138,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0.05
O1149,08-04-2028,C1139,AC,Electronics,2,40000,80000,40000,Credit,0
O1150,09-04-2028,C1140,Mobile,Electronics,1,20000,20000,0,Cash,0
O1151,10-04-2028,C1141,Printer,Electronics,1,8000,8000,0,Cash,0.1
O1152,11-04-2028,C1142,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1153,12-04-2028,C1143,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.05
O1154,13-04-2028,C1144,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1155,14-04-2028,C1145, AC,Electronics,1,40000,40000,0,Cash,0.05
O1156,15-04-2028,C1146,Sofa,Furniture,3,30000,90000,60000,Credit,0
O1157,16-04-2028,C1147,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1158,17-04-2028,C1148,Ceiling Fan,Home Appliance,4,25000,100000,75000,Cash,0
O1159,18-04-2028,C1149,Chair,Furniture,1,60000,60000,0,Cash,0.05
O1160,19-04-2028,C1150,Monitor,Electronics,2,12000,24000,12000,Credit,0.1
O1161,20-04-2028,C1151,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1162,21-04-2028,C1152,Bookshelf Rack,Furniture,5,15000,75000,60000,Cash,0
O1163,22-04-2028,C1153,Sofa,Furniture,1,30000,30000,0,Cash,0.15
O1164,23-04-2028,C1154,Ceiling Fan,Home Appliance,4,25000,100000,75000,Cash,0.05
O1165,24-04-2028,C1155,Printer,Electronics,2,8000,16000,8000,Credit,0
O1166,25-04-2028,C1156,AC ,Electronics,1,40000,40000,0,Cash,0.1
O1167,26-04-2028,C1157,Monitor,Electronics,1,12000,12000,0,Cash,0
O1168,27-04-2028,C1158,Laptop,Electronics,3,50000,150000,100000,Cash,0.05
O1169,28-04-2028,C1159,Sofa,Furniture,1,30000,30000,0,Credit,0
O1170,29-04-2028,C1160,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0
O1171,30-04-2028,C1161,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.1
O1172,01-05-2028,C1162,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1173,02-05-2028,C1163,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1174,03-05-2028,C1164,Mobile,Electronics,4,20000,80000,60000,Cash,0
O1175,04-05-2028,C1165, Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.05
O1176,05-05-2028,C1166, Printer,Electronics,4,8000,32000,24000,Credit,0
O1177,06-05-2028,C1167,Table,Furniture,2,25000,50000,25000,Cash,0.1
O1178,07-05-2028,C1168,AC,Electronics,3,40000,120000,80000,Cash,0
O1179,08-05-2028,C1169,Sofa,Furniture,2,30000,60000,30000,Cash,0.05
O1180,09-05-2028,C1170,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O1181,10-05-2028,C1171, Chair,Furniture,4,6000,24000,18000,Credit,0
O1182,11-05-2028,C1172,Ceiling Fan,Home Appliance,2,2500,5000,2500,Cash,0
O1183,12-05-2028,C1173,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.15
O1184,13-05-2028,C1174,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O1185,14-05-2028,C1175,Printer,Electronics,3,8000,24000,16000,Credit,0
O1186,15-05-2028,C1176,AC,Electronics,1,50000,50000,0,Cash,0.1
O1187,16-05-2028,C1177,Bookshelf Rack,Furniture,5,15000,75000,60000,Cash,0
O1188,17-05-2028,C1178,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1189,18-05-2028,C1179,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1190,19-05-2028,C1180,Monitor,Electronics,1,12000,12000,0,Cash,0
O1191,20-05-2028,C1181,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0.1
O1192,21-05-2028,C1182,Sofa,Furniture,1,30000,30000,0,Cash,0
O1193,22-05-2028,C1183,Table,Furniture,4,25000,100000,75000,Cash,0.05
O1194,23-05-2028,C1184,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1195,24-05-2028,C1185,AC,Electronics,5,40000,200000,160000,Credit,0.05
O1196,25-05-2028,C1186,Chair,Furniture,1,6000,6000,0,Cash,0
O1197,26-05-2028,C1187,Laptop,Electronics,3,50000,150000,100000,Cash,0.1
O1198,27-05-2028,C1188,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1199,28-05-2028,C1189,Electric Kettle,Home Appliance,5,1800,9000,7200,Cash,0.05
O1200,29-05-2028,C1190,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O1201,30-05-2028,C1191,Chair,Furniture,2,6000,12000,6000,Cash,0
O1202,31-05-2028,C1192,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O1203,01-06-2028,C1193,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.15
O1204,02-06-2028,C1194,AC,Electronics,1,40000,40000,0,Cash,0.05
O1205,03-06-2028,C1195,Ceiling Fan,Home Appliance,4,25000,100000,75000,Cash,0
O1206,04-06-2028,C1196,Laptop,Electronics,2,50000,100000,50000,Credit,0.1
O1207,05-06-2028,C1197,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1208,06-06-2028,C1198,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1209,07-06-2028,C1199,Monitor,Electronics,3,12000,36000,24000,Credit,0
O1210,08-06-2028,C1200,Printer,Electronics,1,8000,8000,0,Credit,0
O1211,09-06-2028,C1201,Mobile,Electronics,4,20000,80000,60000,Cash,0.1
O1212,10-06-2028,C1202,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1213,11-06-2028,C1203,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1214,12-06-2028,C1204,Monitor,Electronics,1,12000,12000,0,Credit,0
O1215,13-06-2028,C1205,Chair,Furniture,5,6000,30000,24000,Cash,0.05
O1216,14-06-2028,C1206, AC,Electronics,1,40000,40000,0,Cash,0
O1217,15-06-2028,C1207,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.1
O1218,16-06-2028,C1208,Laptop,Electronics,2,50000,100000,50000,Cash,0
O1219,17-06-2028,C1209,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1220,18-06-2028,C1210,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0.1
O1221,19-06-2028,C1211,Mobile,Electronics,3,20000,60000,40000,Cash,0
O1222,20-06-2028,C1212,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1223,21-06-2028,C1213,AC ,Electronics,1,40000,40000,0,Cash,0.15
O1224,22-06-2028,C1214,Mobile,Electronics,1,20000,20000,0,Credit,0.05
O1225,23-06-2028,C1215,Sofa,Furniture,2,30000,60000,30000,Credit,0
O1226,24-06-2028,C1216,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1227,25-06-2028,C1217,Chair,Furniture,4,6000,24000,18000,Cash,0
O1228,26-06-2028,C1218,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1229,27-06-2028,C1219,AC,Electronics,4,40000,160000,120000,Cash,0
O1230,28-06-2028,C1220,Printer,Electronics,2,8000,16000,8000,Credit,0
O1231,29-06-2028,C1221,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.1
O1232,30-06-2028,C1222,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1233,01-07-2028,C1223,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0.05
O1234,02-07-2028,C1224,Laptop,Electronics,1,50000,50000,0,Cash,0
O1235,03-07-2028,C1225,Electric Kettle,Home Appliance,5,1800,9000,7200,Cash,0.05
O1236,04-07-2028,C1226,Mobile,Electronics,1,20000,20000,0,Cash,0
O1237,05-07-2028,C1227,Table,Furniture,2,25000,50000,25000,Cash,0.1
O1238,06-07-2028,C1228,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1239,07-07-2028,C1229,Sofa,Furniture,1,30000,30000,0,Credit,0.05
O1240,08-07-2028,C1230,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1241,09-07-2028,C1231,Chair,Furniture,4,60000,240000,180000,Credit,0
O1242,10-07-2028,C1232,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0
O1243,11-07-2028,C1233,AC,Electronics,1,40000,40000,0,Credit,0.15
O1244,12-07-2028,C1234,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1245,13-07-2028,C1235,Printer,Electronics,3,8000,24000,16000,Cash,0
O1246,14-07-2028,C1236,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1247,15-07-2028,C1237,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0
O1248,16-07-2028,C1238,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1249,17-07-2028,C1239, AC,Electronics,2,40000,80000,40000,Cash,0
O1250,18-07-2028,C1240,Sofa,Furniture,1,30000,30000,0,Cash,0
O1251,19-07-2028,C1241,Mobile,Electronics,5,20000,100000,80000,Cash,0.1
O1252,20-07-2028,C1242,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1253,21-07-2028,C1243,Chair,Furniture,4,60000,240000,180000,Cash,0.05
O1254,22-07-2028,C1244,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1255,23-07-2028,C1245,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1256,24-07-2028,C1246,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1257,25-07-2028,C1247,Sofa,Furniture,3,30000,90000,60000,Cash,0.1
O1258,26-07-2028,C1248,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0
O1259,27-07-2028,C1249,Printer,Electronics,3,8000,24000,16000,Cash,0.15
O1260,28-07-2028,C1250,AC ,Electronics,1,40000,40000,0,Credit,0.05
O1261,29-07-2028,C1251,Laptop,Electronics,2,50000,100000,50000,Credit,0.05
O1262,30-07-2028,C1252,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1263,31-07-2028,C1253, Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1264,01-08-2028,C1254, Printer,Electronics,1,8000,8000,0,Cash,0
O1265,02-08-2028,C1255,Table,Furniture,4,25000,100000,75000,Credit,0.15
O1266,03-08-2028,C1256,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1267,04-08-2028,C1257,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1268,05-08-2028,C1258,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O1269,06-08-2028,C1259, Chair,Furniture,1,6000,6000,0,Cash,0
O1270,07-08-2028,C1260,Ceiling Fan,Home Appliance,4,2500,10000,7500,Cash,0.05
O1271,08-08-2028,C1261,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0
O1272,09-08-2028,C1262,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1273,10-08-2028,C1263,Printer,Electronics,1,8000,8000,0,Cash,0.1
O1274,11-08-2028,C1264,AC,Electronics,3,50000,150000,100000,Cash,0
O1275,12-08-2028,C1265,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0.05
O1276,13-08-2028,C1266,Water Purifier,Home Appliance,5,5500,27500,22000,Cash,0
O1277,14-08-2028,C1267,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1278,15-08-2028,C1268,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1279,16-08-2028,C1269,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1280,17-08-2028,C1270,Sofa,Furniture,1,30000,30000,0,Cash,0
O1281,18-08-2028,C1271,Table,Furniture,1,25000,25000,0,Cash,0.05
O1282,19-08-2028,C1272,AC,Electronics,4,50000,200000,150000,Credit,0.1
O1283,20-08-2028,C1273,Laptop,Electronics,2,50000,100000,50000,Cash,0.15
O1284,21-08-2028,C1274,Mobile,Electronics,5,20000,100000,80000,Cash,0.05
O1285,22-08-2028,C1275, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1286,23-08-2028,C1276, Printer,Electronics,3,8000,24000,16000,Credit,0.1
O1287,24-08-2028,C1277,Table,Furniture,1,25000,25000,0,Cash,0
O1288,25-08-2028,C1278,AC,Electronics,5,40000,200000,160000,Cash,0.05
O1289,26-08-2028,C1279,Sofa,Furniture,1,30000,30000,0,Cash,0
O1290,27-08-2028,C1280,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1291,28-08-2028,C1281, Chair,Furniture,1,6000,6000,0,Credit,0.1
O1292,29-08-2028,C1282,Ceiling Fan,Home Appliance,3,2500,7500,5000,Cash,0
O1293,30-08-2028,C1283,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1294,31-08-2028,C1284,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1295,01-09-2028,C1285,Printer,Electronics,2,8000,16000,8000,Credit,0.05
O1296,02-09-2028,C1286,AC,Electronics,1,50000,50000,0,Cash,0
O1297,03-09-2028,C1287,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1298,04-09-2028,C1288,Laptop,Electronics,3,50000,150000,100000,Cash,0.05
O1299,05-09-2028,C1289,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1300,06-09-2028,C1290, Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1301,07-09-2028,C1291, Printer,Electronics,1,8000,8000,0,Credit,0
O1302,08-09-2028,C1292,Table,Furniture,2,25000,50000,25000,Credit,0.15
O1303,09-09-2028,C1293,AC,Electronics,1,40000,40000,0,Cash,0.05
O1304,10-09-2028,C1294,Sofa,Furniture,5,30000,150000,120000,Cash,0
O1305,11-09-2028,C1295,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O1306,12-09-2028,C1296, Chair,Furniture,4,6000,24000,18000,Cash,0
O1307,13-09-2028,C1297,Ceiling Fan,Home Appliance,2,2500,5000,2500,Cash,0.05
O1308,14-09-2028,C1298,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1309,15-09-2028,C1299,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1310,16-09-2028,C1300,Printer,Electronics,3,8000,24000,16000,Cash,0.1
O1311,17-09-2028,C1301,AC,Electronics,1,50000,50000,0,Cash,0
