Order_id,Product Name,Category,Region,Quantity,Sales,Profit,Order Date,,
O2661,Camera,Electronics,North,2,452,74.34,27-04-2024,,
O2662,Laptop,Electronics,South,7,5285,1338.58,28-04-2024,,
O2663,Smartphone,Electronics,North,6,4872,786.79,28-04-2024,,
O2664,Keyboard,Accessories,East,5,2495,164.56,28-04-2024,,
O2665,Monitor,Accessories,West,1,442,82.73,28-04-2024,,
O2666,Printer,Office,East,9,8595,1312.19,28-04-2024,,
O2667,Keyboard,Accessories,East,4,3528,411.5,28-04-2024,,
O2668,Laptop,Electronics,North,7,7777,746.84,28-04-2024,,
O2669,Smartwatch,Electronics,South,4,2008,451.68,28-04-2024,,
O2670,Mouse,Accessories,North,2,596,41.37,29-04-2024,,
O2671,Smartwatch,Electronics,East,9,4950,1402.67,29-04-2024,,
O2672,Keyboard,Accessories,South,2,630,86.07,29-04-2024,,
O2673,Camera,Electronics,North,6,6144,754.18,29-04-2024,,
O2674,Monitor,Accessories,North,1,140,24.21,29-04-2024,,
O2675,Headphones,Accessories,East,2,2014,215.06,29-04-2024,,
O2676,Mouse,Accessories,West,2,384,99.02,30-04-2024,,
O2677,Printer,Office,East,7,3780,351.51,30-04-2024,,
O2678,Monitor,Accessories,West,7,5047,915.75,01-05-2024,,
O2679,Headphones,Accessories,South,3,2658,175.89,01-05-2024,,
O2680,Mouse,Accessories,West,8,528,53.91,02-05-2024,,
O2681,Keyboard,Accessories,East,9,6507,1045.14,02-05-2024,,
O2682,Camera,Electronics,South,7,5887,1035.5,02-05-2024,,
O2683,Headphones,Accessories,East,8,8224,1679.16,02-05-2024,,
O2684,Laptop,Electronics,South,3,723,115.25,02-05-2024,,
O2685,Mouse,Accessories,North,2,2272,504.72,03-05-2024,,
O2686,Keyboard,Accessories,East,9,8640,1963.34,03-05-2024,,
O2687,Camera,Electronics,North,8,2984,631.81,03-05-2024,,
O2688,Smartphone,Electronics,East,2,606,150.95,03-05-2024,,
O2689,Monitor,Accessories,West,2,170,48.69,04-05-2024,,
O2690,Headphones,Accessories,East,9,5283,1550.3,04-05-2024,,
O2691,Smartwatch,Electronics,West,6,1350,356.88,04-05-2024,,
O2692,Headphones,Accessories,South,4,2500,467.34,04-05-2024,,
O2693,Camera,Electronics,North,4,4648,689.85,04-05-2024,,
O2694,Printer,Office,North,5,650,93.41,04-05-2024,,
O2695,Monitor,Accessories,North,2,1538,97.15,05-05-2024,,
O2696,Smartwatch,Electronics,East,4,3928,325.32,05-05-2024,,
O2697,Headphones,Accessories,North,2,2258,175.86,05-05-2024,,
O2698,Monitor,Accessories,West,9,2988,447.93,05-05-2024,,
O2699,Headphones,Accessories,South,8,4136,810.82,06-05-2024,,
O2700,Mouse,Accessories,South,7,3605,387.82,06-05-2024,,
O2701,Smartwatch,Electronics,West,3,1656,469.28,06-05-2024,,
O2702,Printer,Office,West,8,7072,2113.06,07-05-2024,,
O2703,Keyboard,Accessories,South,8,5368,542.52,07-05-2024,,
O2704,Laptop,Electronics,East,4,1356,374.79,07-05-2024,,
O2705,Printer,Office,South,6,1326,338.66,07-05-2024,,
O2706,Printer,Office,East,1,730,55.72,07-05-2024,,
O2707,Headphones,Accessories,South,4,4664,294.05,08-05-2024,,
O2708,Laptop,Electronics,North,8,3528,593.11,08-05-2024,,
O2709,Mouse,Accessories,West,3,1497,190.59,08-05-2024,,
O2710,Tablet,Electronics,North,3,2628,781.94,09-05-2024,,
O2711,Laptop,Electronics,West,4,4196,655.29,09-05-2024,,
O2712,Monitor,Accessories,South,7,1204,317.12,09-05-2024,,
O2713,Printer,Office,West,7,7119,1555.05,10-05-2024,,
O2714,Tablet,Electronics,West,8,1848,351.02,10-05-2024,,
O2715,Tablet,Electronics,South,4,2232,531.12,10-05-2024,,
O2716,Mouse,Accessories,West,6,5190,898.86,10-05-2024,,
O2717,Smartphone,Electronics,West,3,1830,403.42,11-05-2024,,
O2718,Mouse,Accessories,West,1,1033,302.68,11-05-2024,,
O2719,Smartwatch,Electronics,South,7,2324,611.7,11-05-2024,,
O2720,Keyboard,Accessories,North,2,1942,235.42,11-05-2024,,
O2721,Printer,Office,South,7,5740,1615.9,12-05-2024,,
O2722,Smartwatch,Electronics,South,9,6435,1096.88,12-05-2024,,
O2723,Mouse,Accessories,North,2,1168,172.18,12-05-2024,,
O2724,Tablet,Electronics,South,9,7362,441.36,12-05-2024,,
O2725,Smartwatch,Electronics,West,2,862,105.97,12-05-2024,,
O2726,Mouse,Accessories,West,1,956,167.16,13-05-2024,,
O2727,Smartphone,Electronics,West,7,4438,770.3,13-05-2024,,
O2728,Keyboard,Accessories,East,9,972,100,13-05-2024,,
O2729,Keyboard,Accessories,West,2,1816,129.24,13-05-2024,,
O2730,Monitor,Accessories,East,4,596,105.89,14-05-2024,,
O2731,Mouse,Accessories,East,9,1233,346.9,14-05-2024,,
O2732,Headphones,Accessories,West,1,1055,88.61,14-05-2024,,
O2733,Tablet,Electronics,East,2,952,112.39,14-05-2024,,
O2734,Mouse,Accessories,West,1,312,40.47,14-05-2024,,
O2735,Tablet,Electronics,South,2,294,35.05,14-05-2024,,
O2736,Smartwatch,Electronics,North,2,474,120.91,15-05-2024,,
O2737,Camera,Electronics,East,2,788,195.15,15-05-2024,,
O2738,Mouse,Accessories,North,8,2760,156.53,15-05-2024,,
O2739,Laptop,Electronics,North,4,908,219.79,16-05-2024,,
O2740,Smartphone,Electronics,East,1,593,133.01,17-05-2024,,
O2741,Headphones,Accessories,South,6,1698,193.42,17-05-2024,,
O2742,Printer,Office,East,1,546,124.1,17-05-2024,,
O2743,Laptop,Electronics,West,5,4380,275.84,17-05-2024,,
O2744,Camera,Electronics,West,4,2472,594.62,17-05-2024,,
O2745,Smartphone,Electronics,East,4,1996,396.63,17-05-2024,,
O2746,Camera,Electronics,West,5,2525,699.74,17-05-2024,,
O2747,Headphones,Accessories,West,9,4041,517.23,17-05-2024,,
O2748,Keyboard,Accessories,South,3,858,246.86,17-05-2024,,
O2749,Keyboard,Accessories,North,9,4221,1238.6,17-05-2024,,
O2750,Tablet,Electronics,East,2,858,73.49,18-05-2024,,
O2751,Keyboard,Accessories,North,1,776,172.19,18-05-2024,,
O2752,Laptop,Electronics,North,7,3654,871.81,18-05-2024,,
O2753,Headphones,Accessories,East,3,384,45.99,19-05-2024,,
O2754,Printer,Office,West,5,535,43.47,19-05-2024,,
O2755,Headphones,Accessories,North,9,7992,1979.53,20-05-2024,,
O2756,Mouse,Accessories,North,7,3892,350.57,20-05-2024,,
O2757,Tablet,Electronics,East,3,2637,468.6,20-05-2024,,
O2758,Mouse,Accessories,South,8,8664,2349.68,20-05-2024,,
O2759,Smartwatch,Electronics,South,6,918,116.87,20-05-2024,,
O2760,Monitor,Accessories,West,5,5625,1006.95,20-05-2024,,
O2761,Tablet,Electronics,West,6,6030,511.7,21-05-2024,,
O2762,Printer,Office,West,8,432,98.44,21-05-2024,,
O2763,Laptop,Electronics,South,6,1884,190.58,22-05-2024,,
O2764,Laptop,Electronics,East,9,9225,2526.27,22-05-2024,,
O2765,Printer,Office,North,2,954,71,22-05-2024,,
O2766,Smartwatch,Electronics,West,8,7072,1983.42,23-05-2024,,
O2767,Smartphone,Electronics,North,3,342,89.67,23-05-2024,,
O2768,Printer,Office,South,4,2440,410.86,23-05-2024,,
O2769,Mouse,Accessories,South,5,510,82.47,23-05-2024,,
O2770,Smartphone,Electronics,South,1,192,16.47,23-05-2024,,
O2771,Mouse,Accessories,East,5,3600,712.3,23-05-2024,,
O2772,Camera,Electronics,West,7,2597,766.32,24-05-2024,,
O2773,Camera,Electronics,East,4,772,215.62,24-05-2024,,
O2774,Mouse,Accessories,West,2,646,180.5,24-05-2024,,
O2775,Smartphone,Electronics,East,7,2947,809.46,24-05-2024,,
O2776,Laptop,Electronics,South,5,880,255.9,24-05-2024,,
O2777,Camera,Electronics,West,3,1038,219.69,24-05-2024,,
O2778,Printer,Office,West,1,714,209.69,24-05-2024,,
O2779,Laptop,Electronics,South,4,1792,506.56,24-05-2024,,
O2780,Headphones,Accessories,East,6,5874,1386.51,24-05-2024,,
O2781,Smartwatch,Electronics,East,6,2496,332.08,24-05-2024,,
O2782,Smartwatch,Electronics,West,3,795,60.34,25-05-2024,,
O2783,Smartphone,Electronics,East,7,7238,1597.03,25-05-2024,,
O2784,Tablet,Electronics,South,1,430,83.33,25-05-2024,,
O2785,Headphones,Accessories,West,4,1728,239.64,25-05-2024,,
O2786,Monitor,Accessories,South,3,1833,314.79,25-05-2024,,
O2787,Monitor,Accessories,North,7,7280,1682.79,25-05-2024,,
O2788,Smartwatch,Electronics,South,1,814,197.91,25-05-2024,,
O2789,Printer,Office,South,8,4696,410.03,26-05-2024,,
O2790,Mouse,Accessories,South,5,1190,235.64,26-05-2024,,
O2791,Printer,Office,East,1,591,39.06,26-05-2024,,
O2792,Mouse,Accessories,North,9,8100,2203.56,28-05-2024,,
O2793,Laptop,Electronics,South,6,1500,183.31,28-05-2024,,
O2794,Smartwatch,Electronics,North,2,300,48.69,28-05-2024,,
O2795,Smartwatch,Electronics,North,9,1098,106.97,28-05-2024,,
O2796,Monitor,Accessories,West,4,2336,509.49,29-05-2024,,
O2797,Camera,Electronics,North,5,410,40.96,30-05-2024,,
O2798,Mouse,Accessories,South,9,594,51.49,30-05-2024,,
O2799,Smartwatch,Electronics,East,2,218,38.93,30-05-2024,,
O2800,Tablet,Electronics,South,2,1298,123.9,31-05-2024,,
O2801,Tablet,Electronics,North,5,895,180.64,31-05-2024,,
O2802,Keyboard,Accessories,West,4,2828,539.43,31-05-2024,,
O2803,Tablet,Electronics,West,3,813,188.94,31-05-2024,,
O2804,Monitor,Accessories,West,4,1800,170.19,31-05-2024,,
O2805,Tablet,Electronics,West,1,99,12.79,31-05-2024,,
O2806,Headphones,Accessories,West,8,7576,1703.42,01-06-2024,,
O2807,Smartwatch,Electronics,East,3,1317,71.02,01-06-2024,,
O2808,Smartwatch,Electronics,West,3,957,120.27,01-06-2024,,
O2809,Mouse,Accessories,South,4,1316,244.13,02-06-2024,,
O2810,Headphones,Accessories,South,6,5346,351.93,02-06-2024,,
O2811,Smartphone,Electronics,East,1,464,66.26,02-06-2024,,
O2812,Keyboard,Accessories,North,7,3752,835.34,02-06-2024,,
O2813,Keyboard,Accessories,West,6,1962,301.57,03-06-2024,,
O2814,Smartphone,Electronics,South,6,2310,202.98,03-06-2024,,
O2815,Tablet,Electronics,East,4,3028,685.23,04-06-2024,,
O2816,Monitor,Accessories,North,3,2994,877.92,04-06-2024,,
O2817,Tablet,Electronics,South,3,3393,313.45,04-06-2024,,
O2818,Camera,Electronics,North,3,1209,320.61,04-06-2024,,
O2819,Keyboard,Accessories,East,8,5784,1276.57,05-06-2024,,
O2820,Laptop,Electronics,West,9,3078,285.05,05-06-2024,,
O2821,Printer,Office,South,4,2464,602.3,05-06-2024,,
O2822,Camera,Electronics,West,5,2445,146.6,05-06-2024,,
O2823,Keyboard,Accessories,North,8,5312,841.13,05-06-2024,,
O2824,Keyboard,Accessories,South,1,657,101.85,06-06-2024,,
O2825,Keyboard,Accessories,South,3,2580,173.89,06-06-2024,,
O2826,Laptop,Electronics,East,8,4624,893.74,07-06-2024,,
O2827,Smartwatch,Electronics,North,2,1258,146.7,07-06-2024,,
O2828,Camera,Electronics,East,7,6468,398.23,07-06-2024,,
O2829,Monitor,Accessories,West,3,1359,152.85,08-06-2024,,
O2830,Laptop,Electronics,North,1,104,18.67,09-06-2024,,
O2831,Headphones,Accessories,South,3,1785,93.17,09-06-2024,,
O2832,Monitor,Accessories,North,8,7728,1748.26,09-06-2024,,
O2833,Smartphone,Electronics,West,6,4188,1231.16,10-06-2024,,
O2834,Smartwatch,Electronics,South,8,3520,359.84,10-06-2024,,
O2835,Camera,Electronics,East,3,2280,365.17,10-06-2024,,
O2836,Printer,Office,North,9,2484,655.54,11-06-2024,,
O2837,Tablet,Electronics,West,3,1248,348.19,11-06-2024,,
O2838,Smartwatch,Electronics,West,2,850,59.92,11-06-2024,,
O2839,Printer,Office,East,4,1412,150.13,11-06-2024,,
O2840,Headphones,Accessories,North,1,465,26.5,12-06-2024,,
O2841,Printer,Office,West,1,293,29.58,12-06-2024,,
O2842,Tablet,Electronics,North,9,9234,2523.67,13-06-2024,,
O2843,Tablet,Electronics,North,2,1298,239.45,14-06-2024,,
O2844,Printer,Office,East,9,9477,2443.62,15-06-2024,,
O2845,Printer,Office,South,7,6713,457.99,15-06-2024,,
O2846,Laptop,Electronics,South,5,5700,999.26,16-06-2024,,
O2847,Camera,Electronics,West,6,4146,700.46,16-06-2024,,
O2848,Tablet,Electronics,North,8,6968,704.55,16-06-2024,,
O2849,Camera,Electronics,East,2,1054,243.5,16-06-2024,,
O2850,Keyboard,Accessories,West,3,1983,453.09,16-06-2024,,
O2851,Keyboard,Accessories,South,5,875,70.72,16-06-2024,,
O2852,Printer,Office,North,2,268,63.01,17-06-2024,,
O2853,Headphones,Accessories,West,6,5370,1045.1,17-06-2024,,
O2854,Monitor,Accessories,West,8,3624,1071.43,17-06-2024,,
O2855,Smartwatch,Electronics,West,4,1932,301.16,17-06-2024,,
O2856,Smartphone,Electronics,North,7,6020,384.74,17-06-2024,,
O2857,Headphones,Accessories,East,5,1775,234.67,17-06-2024,,
O2858,Smartwatch,Electronics,West,3,1488,382.09,17-06-2024,,
O2859,Keyboard,Accessories,East,6,6720,1113.56,17-06-2024,,
O2860,Mouse,Accessories,East,7,5047,1356.23,18-06-2024,,
O2861,Tablet,Electronics,East,5,3735,957.13,18-06-2024,,
O2862,Keyboard,Accessories,East,5,1250,120.74,18-06-2024,,
O2863,Tablet,Electronics,North,7,2751,548.05,18-06-2024,,
O2864,Laptop,Electronics,East,9,468,58.98,18-06-2024,,
O2865,Printer,Office,North,4,632,114.82,18-06-2024,,
O2866,Keyboard,Accessories,South,7,798,219.2,18-06-2024,,
O2867,Smartwatch,Electronics,South,5,1295,104.26,19-06-2024,,
O2868,Camera,Electronics,West,4,3360,540.38,19-06-2024,,
O2869,Camera,Electronics,North,5,995,206.95,19-06-2024,,
O2870,Smartwatch,Electronics,East,5,550,28.72,19-06-2024,,
O2871,Monitor,Accessories,West,8,5384,724.8,20-06-2024,,
O2872,Printer,Office,East,3,3534,489.06,20-06-2024,,
O2873,Smartphone,Electronics,West,9,6813,890.05,20-06-2024,,
O2874,Smartwatch,Electronics,East,6,5508,1632.37,20-06-2024,,
O2875,Headphones,Accessories,East,1,966,202.53,22-06-2024,,
O2876,Mouse,Accessories,South,4,460,92.24,22-06-2024,,
O2877,Smartphone,Electronics,North,6,7026,459.4,23-06-2024,,
O2878,Smartphone,Electronics,South,5,910,116.47,23-06-2024,,
O2879,Monitor,Accessories,West,9,5796,1729.18,23-06-2024,,
O2880,Monitor,Accessories,North,3,1050,292.64,23-06-2024,,
O2881,Mouse,Accessories,West,1,1043,151.13,24-06-2024,,
O2882,Printer,Office,South,3,3330,503.85,24-06-2024,,
O2883,Mouse,Accessories,East,8,1896,448.53,25-06-2024,,
O2884,Camera,Electronics,West,5,5170,1248.66,25-06-2024,,
O2885,Printer,Office,North,2,466,25.04,25-06-2024,,
O2886,Mouse,Accessories,North,8,6032,1636.61,26-06-2024,,
O2887,Camera,Electronics,South,1,1084,103.06,26-06-2024,,
O2888,Keyboard,Accessories,North,2,490,45.34,26-06-2024,,
O2889,Monitor,Accessories,North,6,558,57.01,28-06-2024,,
O2890,Monitor,Accessories,East,4,4024,787.06,28-06-2024,,
O2891,Mouse,Accessories,East,4,1560,461.15,28-06-2024,,
O2892,Laptop,Electronics,North,1,126,26.62,28-06-2024,,
O2893,Mouse,Accessories,South,7,4921,827.87,28-06-2024,,
O2894,Headphones,Accessories,West,5,2665,532.76,28-06-2024,,
O2895,Headphones,Accessories,South,4,200,58.42,29-06-2024,,
O2896,Smartwatch,Electronics,East,2,186,32.48,29-06-2024,,
O2897,Monitor,Accessories,South,8,5456,898.06,30-06-2024,,
O2898,Smartwatch,Electronics,West,9,3321,540.67,30-06-2024,,
O2899,Headphones,Accessories,North,7,3766,914.49,30-06-2024,,
O2900,Keyboard,Accessories,West,6,3150,498.63,30-06-2024,,
O2901,Laptop,Electronics,East,2,646,110.13,01-07-2024,,
O2902,Smartphone,Electronics,South,5,2665,369.73,01-07-2024,,
O2903,Smartwatch,Electronics,North,9,1467,384.22,01-07-2024,,
O2904,Tablet,Electronics,North,7,4620,990.79,02-07-2024,,
O2905,Tablet,Electronics,West,8,1184,148.69,02-07-2024,,
O2906,Camera,Electronics,East,1,113,20.07,04-07-2024,,
O2907,Printer,Office,East,8,3336,492.76,04-07-2024,,
O2908,Smartphone,Electronics,South,4,4224,477.33,04-07-2024,,
O2909,Headphones,Accessories,North,3,1098,144.24,04-07-2024,,
O2910,Camera,Electronics,South,8,4400,351.82,04-07-2024,,
O2911,Printer,Office,North,8,5616,723.42,05-07-2024,,
O2912,Printer,Office,North,7,4676,520.38,05-07-2024,,
O2913,Smartwatch,Electronics,North,2,2370,641.23,05-07-2024,,
O2914,Mouse,Accessories,West,7,4487,688.76,05-07-2024,,
O2915,Camera,Electronics,North,6,6384,1754.15,05-07-2024,,
O2916,Keyboard,Accessories,South,8,2960,878.11,05-07-2024,,
O2917,Smartwatch,Electronics,East,1,897,250.78,05-07-2024,,
O2918,Smartphone,Electronics,East,2,1178,120.51,05-07-2024,,
O2919,Smartwatch,Electronics,East,2,1026,64.51,06-07-2024,,
O2920,Printer,Office,South,1,1148,89.04,07-07-2024,,
O2921,Printer,Office,West,7,3185,765.41,07-07-2024,,
O2922,Smartphone,Electronics,East,7,5180,463.35,07-07-2024,,
O2923,Headphones,Accessories,South,5,2025,295.13,08-07-2024,,
O2924,Tablet,Electronics,North,9,1359,187.72,09-07-2024,,
O2925,Camera,Electronics,South,4,1836,462.52,09-07-2024,,
O2926,Tablet,Electronics,West,2,702,112.04,09-07-2024,,
O2927,Smartphone,Electronics,West,8,6576,1337.38,09-07-2024,,
O2928,Smartwatch,Electronics,West,2,1428,398.24,10-07-2024,,
O2929,Camera,Electronics,North,7,6853,1259.03,10-07-2024,,
O2930,Camera,Electronics,West,2,1492,276.56,11-07-2024,,
O2931,Printer,Office,North,6,1938,146.73,11-07-2024,,
O2932,Camera,Electronics,South,5,905,70.91,11-07-2024,,
O2933,Printer,Office,North,3,2571,510.01,11-07-2024,,
O2934,Tablet,Electronics,West,4,1500,127.81,11-07-2024,,
O2935,Smartwatch,Electronics,South,9,8712,1034.27,11-07-2024,,
O2936,Monitor,Accessories,East,4,1308,368.28,12-07-2024,,
O2937,Smartphone,Electronics,South,4,2648,707.32,12-07-2024,,
O2938,Camera,Electronics,South,9,9810,1666.96,12-07-2024,,
O2939,Headphones,Accessories,North,3,3291,274.1,13-07-2024,,
O2940,Smartwatch,Electronics,North,1,758,96.44,13-07-2024,,
O2941,Keyboard,Accessories,East,7,2436,715.14,13-07-2024,,
O2942,Smartwatch,Electronics,North,7,560,163.16,13-07-2024,,
O2943,Smartphone,Electronics,West,8,4240,519.72,13-07-2024,,
O2944,Monitor,Accessories,East,8,5416,403.52,13-07-2024,,
O2945,Smartphone,Electronics,East,8,1728,477.7,14-07-2024,,
O2946,Keyboard,Accessories,West,9,6309,801.15,14-07-2024,,
O2947,Keyboard,Accessories,North,8,3400,758.57,14-07-2024,,
O2948,Laptop,Electronics,East,1,403,72.45,15-07-2024,,
O2949,Keyboard,Accessories,South,4,2108,375.62,15-07-2024,,
O2950,Headphones,Accessories,West,2,1090,296.12,15-07-2024,,
O2951,Keyboard,Accessories,North,7,1274,317.92,16-07-2024,,
O2952,Mouse,Accessories,South,3,1056,70.54,16-07-2024,,
O2953,Mouse,Accessories,North,9,5247,921.09,17-07-2024,,
O2954,Mouse,Accessories,West,7,6006,1595.22,17-07-2024,,
O2955,Monitor,Accessories,West,5,5415,1261.65,17-07-2024,,
O2956,Smartphone,Electronics,West,1,632,81.54,17-07-2024,,
O2957,Printer,Office,West,8,6160,947.96,17-07-2024,,
O2958,Printer,Office,South,1,857,172.91,18-07-2024,,
O2959,Tablet,Electronics,East,1,169,22.99,18-07-2024,,
O2960,Tablet,Electronics,West,7,1463,175.13,18-07-2024,,
O2961,Camera,Electronics,East,8,7528,1283.07,18-07-2024,,
O2962,Smartwatch,Electronics,West,2,1158,227.61,18-07-2024,,
O2963,Monitor,Accessories,West,4,200,20.25,18-07-2024,,
O2964,Smartphone,Electronics,West,2,1514,180.67,19-07-2024,,
O2965,Smartwatch,Electronics,South,7,2632,738.93,19-07-2024,,
O2966,Keyboard,Accessories,North,1,358,77.84,20-07-2024,,
O2967,Camera,Electronics,East,8,2360,653.3,20-07-2024,,
O2968,Keyboard,Accessories,South,5,5275,594.29,20-07-2024,,
O2969,Monitor,Accessories,East,9,1719,251.85,21-07-2024,,
O2970,Smartphone,Electronics,West,6,1956,434.03,22-07-2024,,
O2971,Keyboard,Accessories,West,3,1875,152.07,23-07-2024,,
O2972,Monitor,Accessories,South,4,984,157.72,23-07-2024,,
O2973,Camera,Electronics,South,4,3616,789.63,24-07-2024,,
O2974,Tablet,Electronics,West,5,4560,1180.8,24-07-2024,,
O2975,Smartphone,Electronics,West,8,7496,2019.32,24-07-2024,,
O2976,Camera,Electronics,North,5,5070,889.97,24-07-2024,,
O2977,Smartwatch,Electronics,North,5,4505,1351.28,24-07-2024,,
O2978,Tablet,Electronics,South,2,1916,503.83,25-07-2024,,
O2979,Camera,Electronics,West,7,8113,1103.57,25-07-2024,,
O2980,Laptop,Electronics,North,9,1809,392.44,25-07-2024,,
O2981,Laptop,Electronics,South,3,1227,229.75,26-07-2024,,
O2982,Laptop,Electronics,South,6,2040,124.65,26-07-2024,,
O2983,Tablet,Electronics,West,6,6324,629.2,26-07-2024,,
O2984,Printer,Office,North,3,2724,521.24,27-07-2024,,
O2985,Laptop,Electronics,South,1,1188,110.32,27-07-2024,,
O2986,Keyboard,Accessories,East,8,8776,1561.07,27-07-2024,,
O2987,Laptop,Electronics,South,9,5553,1432.76,27-07-2024,,
O2988,Smartphone,Electronics,South,2,970,262.19,27-07-2024,,
O2989,Keyboard,Accessories,South,5,940,56.7,27-07-2024,,
O2990,Printer,Office,East,1,1175,171.51,27-07-2024,,
O2991,Laptop,Electronics,East,9,4860,1425.54,28-07-2024,,
O2992,Headphones,Accessories,North,1,987,207.69,28-07-2024,,
O2993,Camera,Electronics,East,7,2968,485.13,28-07-2024,,
O2994,Mouse,Accessories,East,3,2172,364.77,28-07-2024,,
O2995,Headphones,Accessories,South,7,3941,628.96,28-07-2024,,
O2996,Headphones,Accessories,North,7,2261,566.36,28-07-2024,,
O2997,Smartwatch,Electronics,West,9,8802,2519.93,29-07-2024,,
O2998,Printer,Office,South,5,3025,172.43,29-07-2024,,
O2999,Printer,Office,North,4,4428,600.55,30-07-2024,,
O3000,Mouse,Accessories,West,9,7344,1417.84,30-07-2024,,
O3001,Keyboard,Accessories,East,4,2236,167.78,30-07-2024,,
O3002,Smartphone,Electronics,South,8,536,57.08,31-07-2024,,
O3003,Monitor,Accessories,North,5,1980,249.22,31-07-2024,,
O3004,Printer,Office,East,6,2100,202.86,31-07-2024,,
O3005,Smartwatch,Electronics,West,3,1497,122.76,31-07-2024,,
O3006,Laptop,Electronics,North,6,4200,1013.7,31-07-2024,,
O3007,Headphones,Accessories,South,2,1242,191.82,01-08-2024,,
O3008,Smartwatch,Electronics,South,5,1570,312.81,01-08-2024,,
O3009,Monitor,Accessories,East,4,428,86.62,01-08-2024,,
O3010,Printer,Office,South,1,914,270.74,01-08-2024,,
O3011,Tablet,Electronics,North,3,465,98.93,01-08-2024,,
O3012,Smartwatch,Electronics,North,2,1062,83.49,02-08-2024,,
O3013,Camera,Electronics,South,8,8720,1984.11,03-08-2024,,
O3014,Mouse,Accessories,South,6,1308,343.61,03-08-2024,,
O3015,Headphones,Accessories,South,9,8514,1291.97,03-08-2024,,
O3016,Tablet,Electronics,North,2,1212,151.07,03-08-2024,,
O3017,Headphones,Accessories,West,4,2576,503.57,04-08-2024,,
O3018,Keyboard,Accessories,East,8,4800,606.19,04-08-2024,,
O3019,Smartwatch,Electronics,East,5,1440,274.54,04-08-2024,,
O3020,Smartwatch,Electronics,North,9,10251,737.45,04-08-2024,,
O3021,Smartphone,Electronics,North,7,3038,570.98,05-08-2024,,
O3022,Monitor,Accessories,West,9,6993,1945.56,05-08-2024,,
O3023,Monitor,Accessories,East,4,1632,247.88,06-08-2024,,
O3024,Keyboard,Accessories,East,9,5706,1704.8,06-08-2024,,
O3025,Camera,Electronics,North,9,9657,1187.22,06-08-2024,,
O3026,Smartwatch,Electronics,East,5,4405,450.83,06-08-2024,,
O3027,Keyboard,Accessories,East,4,1720,360.78,07-08-2024,,
O3028,Camera,Electronics,South,7,4557,234.62,07-08-2024,,
O3029,Headphones,Accessories,West,7,2380,431.43,07-08-2024,,
O3030,Headphones,Accessories,North,8,456,74.99,07-08-2024,,
O3031,Camera,Electronics,East,6,6534,355.03,07-08-2024,,
O3032,Smartphone,Electronics,North,6,3456,307.46,07-08-2024,,
O3033,Keyboard,Accessories,West,9,8163,2352.46,08-08-2024,,
O3034,Headphones,Accessories,North,6,4656,601.71,08-08-2024,,
O3035,Smartphone,Electronics,West,2,966,241.54,08-08-2024,,
O3036,Mouse,Accessories,East,4,2580,669.67,08-08-2024,,
O3037,Camera,Electronics,South,9,8127,1906.5,08-08-2024,,
O3038,Smartwatch,Electronics,South,4,2128,614.05,09-08-2024,,
O3039,Smartphone,Electronics,South,9,6417,1100.52,09-08-2024,,
O3040,Keyboard,Accessories,East,7,3997,494.78,09-08-2024,,
O3041,Laptop,Electronics,West,1,879,149.52,12-08-2024,,
O3042,Laptop,Electronics,North,3,2415,538.39,12-08-2024,,
O3043,Camera,Electronics,West,4,1064,314.84,12-08-2024,,
O3044,Mouse,Accessories,South,4,1156,326.92,13-08-2024,,
O3045,Smartphone,Electronics,North,1,1184,218.27,13-08-2024,,
O3046,Keyboard,Accessories,South,3,1950,211.16,13-08-2024,,
O3047,Laptop,Electronics,South,4,1088,295.09,14-08-2024,,
O3048,Printer,Office,South,6,4380,522.3,14-08-2024,,
O3049,Camera,Electronics,South,1,998,196.17,14-08-2024,,
O3050,Smartphone,Electronics,East,6,5766,675.17,15-08-2024,,
O3051,Tablet,Electronics,West,6,3120,274.65,16-08-2024,,
O3052,Printer,Office,East,7,637,68.11,16-08-2024,,
O3053,Laptop,Electronics,West,6,3306,697.74,16-08-2024,,
O3054,Monitor,Accessories,South,6,7020,726.72,16-08-2024,,
O3055,Camera,Electronics,South,7,5971,502.14,17-08-2024,,
O3056,Laptop,Electronics,North,2,750,77.68,17-08-2024,,
O3057,Tablet,Electronics,North,3,2379,523,17-08-2024,,
O3058,Camera,Electronics,North,1,699,108.94,18-08-2024,,
O3059,Camera,Electronics,West,9,6876,1895.24,19-08-2024,,
O3060,Monitor,Accessories,North,8,1800,494.02,19-08-2024,,
O3061,Tablet,Electronics,South,5,1255,236.25,19-08-2024,,
O3062,Smartwatch,Electronics,East,9,1998,343.58,19-08-2024,,
O3063,Headphones,Accessories,East,1,307,80.19,20-08-2024,,
O3064,Printer,Office,West,1,235,54.87,20-08-2024,,
O3065,Monitor,Accessories,South,6,1506,407.73,21-08-2024,,
O3066,Tablet,Electronics,North,8,2464,216.51,21-08-2024,,
O3067,Smartwatch,Electronics,South,2,322,42.03,21-08-2024,,
O3068,Printer,Office,West,4,1100,100.02,22-08-2024,,
O3069,Keyboard,Accessories,South,4,2188,265.54,22-08-2024,,
O3070,Printer,Office,West,9,2934,473.34,22-08-2024,,
O3071,Headphones,Accessories,South,8,9224,514.06,22-08-2024,,
O3072,Monitor,Accessories,East,4,2436,142.81,23-08-2024,,
